PuzzleId	FEN	Moves	Rating	correct_answer	timed_out	time_elapsed
bFea2	6k1/1bq1n1pp/1N1p1p2/2p5/1pP5/4PN2/3Q1PPP/r2BK2R w K - 1 20	b6d5 e7d5 c4d5 b7a6	2241			
WhZVH	r4rk1/2q5/2p3p1/1pP2pP1/p2PpR2/4Q3/PP5R/2K5 b - - 1 29	g8g7 f4h4 f8h8 e3h3 c7f4 h4f4 h8h3 h2h3	2202			
fV2Mm	8/8/4n3/3pk1p1/5pK1/5B2/6PP/8 w - - 0 51	f3d5 e5d5 g4f5 d5d4	2198			
OCT6Y	2r2rk1/pp2bppp/1B2p3/4P3/4q3/1B4P1/PP3Q1P/2R2RK1 b - - 0 25	a7b6 c1c8 e7c5 c8c5	2209			
uiUMh	r3r1k1/bp2qppp/p1b5/3Q4/8/P1B1P3/1PP1BPPP/R4RK1 w - - 3 16	d5d1 a8d8 e2d3 e7g5	2232			
8wuSW	r1b2rk1/1p3ppp/p1p5/3p4/8/3BBP2/PP4q1/2KQ1R2 b - - 1 27	c8e6 f1g1 g2h2 g1h1 h2h1 d1h1	2184			
edKFn	r1bq1rk1/pp2bppp/8/4p2P/2BQ4/8/PP3P1P/RNB1K1R1 w Q - 0 13	d4e5 e7b4 b1c3 f8e8 g1g7 g8h8	2180			
etlre	r2k3r/ppp2ppp/2p5/4P3/1b3N1n/5P1P/PPP2P2/R1BR2K1 b - - 2 14	d8e7 f4d3 h4f3 g1g2	2171			
PrHIm	2rr1bk1/ppR2p1n/3P2q1/6p1/3R4/P4QB1/1P3PP1/6K1 b - - 0 28	f8d6 d4d6 g6b1 g1h2	2204			
5r0bC	5k2/1p3p2/p2P3p/5P1P/2b1r3/Q7/1P3K2/3r1B2 w - - 0 34	f1c4 d1d2 f2f3 e4c4 d6d7 f8g8 a3e3 c4d4	2191			
l0yOR	3r1b2/2qn1kpp/p1b2p2/1pn1pN2/2p1P1B1/P1P2PQ1/1P3BPP/2NR2K1 b - - 9 31	d7b6 f5h6 g7h6 g4h5 f7e7 f2c5	2193			
ZIYwl	2kr4/Qpp1b2p/3p4/5P2/8/1PNP3n/PBPq3P/5R1K w - - 1 23	c3d5 d2e2 d5e7 c8d7 a7a4 c7c6	2241			
FD696	1r1q1rk1/p2b3p/3Np3/2p1bp1Q/2B4R/8/PP4PP/R5K1 b - - 1 24	d8e7 d6f5 f8f5 h5f5 e5d4 h4d4	2222			
6USjk	4r1k1/R5pp/1P4p1/2p5/P7/5P1P/6P1/3n3K b - - 0 31	d1f2 h1g1 e8b8 b6b7 g8f7 g1f2	2189			
Xh3AO	1r4k1/5pp1/1r1p3p/3R4/4Pq2/1P3P2/2Q3PP/1R4K1 w - - 2 27	c2b2 b6b3 b2b3 b8b3 b1b3 f4c1 g1f2 c1c2 f2g3 c2b3	2188			
8Zm1d	r2q2r1/pp6/4p2k/3n1pPP/3P4/3Q4/PPP1K1R1/6R1 b - - 0 22	g8g5 d3d2 f5f4 g2g5 d8g5 g1g5	2225			
Y1qxH	8/5r1k/3p2b1/2pP3p/2P4K/R2PQ2P/P4P2/6q1 b - - 11 36	f7f2 a3a7 h7g8 e3h6	2201			
81Xjt	4r2k/5p1p/4q3/4n3/8/2P1Q1PP/r4PN1/3R1RK1 w - - 3 26	f2f4 e6h3 f1f2 a2f2 e3f2 e5g4	2189			
VaDkp	6k1/p4p1p/5Qp1/q7/Pr1r3P/6P1/R4P2/5RK1 b - - 1 29	b4a4 f1b1 d4b4 b1e1 b4b8 a2e2 a5d8 f6c6	2188			
TNCmK	4rrk1/1p4pp/b3pp2/p1bpP1P1/3N1PBq/1PP4P/P1Q3K1/R2R4 b - - 1 26	f6e5 d4f3 h4f2 c2f2 c5f2 g2f2	2246			
rgzKj	1k3b1r/1p1r1q2/p3R3/B1p3pp/3p1p2/3P1Q1P/2P2PP1/4R1K1 b - - 1 30	d7e7 f3d5 e7e6 e1e6	2151			
U3vGB	5k2/8/3p4/2p2N2/1pP1P3/1P6/1K6/3b4 b - - 1 42	d1f3 f5d6 f8e7 d6b7 e7e6 b7c5	2211			
nZxUK	r2qr3/pbp2pbk/1p1p1npp/8/3BP3/2N3PP/PPPQ1PBK/3R1R2 b - - 0 15	f6e4 c3e4 b7e4 d4g7 h7g7 d2d4 d8f6 g2e4 f6d4 d1d4	2226			
rQrBE	5rr1/1p3p1k/p1bp3p/4pR1B/4P2R/7Q/P1P3PK/2q5 b - - 11 34	g8g5 h5f7 h7g7 h4h6 c1f4 f5f4	2237			
u3FEA	8/8/5R2/4p1P1/p3k3/8/r4P2/5K2 b - - 0 54	a4a3 g5g6 a2b2 g6g7 a3a2 g7g8q	2241			
8UdLo	3k4/2q2r2/3p4/p1pQp3/2P5/7P/P5P1/3R3K w - - 0 41	d5e5 f7f1 d1f1 d6e5 f1f8 d8e7	2166			
gh2XR	2r3k1/p4pp1/4p2p/2rn4/2P5/1P1B1q2/P2Q1P1P/2KRR3 b - - 3 20	d5f4 d3e4 c5c4 b3c4 c8c4 e4c2	2216			
kMYdg	r2q2n1/pppn1kbQ/4b1p1/3p4/4p3/1BN5/PPPP1PPP/R1B1K2R w KQ - 6 11	c3e4 d7f8 h7g7 f7g7	2232			
oJOrF	r5k1/1R3p1p/2p5/p1Pr4/PPp1p3/4P3/5PPP/R5K1 w - - 1 24	b4b5 c4c3 b5c6 c3c2	2196			
Sl6uT	r4rk1/ppp3pp/4p2q/5p2/2B1N2R/6Q1/1P3PKP/n7 b - - 1 22	h6g6 g3g6 h7g6 c4e6 f8f7 e4g5	2201			
hXpAy	Q6R/2p2pp1/1p4k1/2r1r3/4P3/P1P2qp1/1P3P1P/5RK1 w - - 2 31	h2g3 e5h5 e4e5 h5h1 h8h1 f3a8	2209			
xSRuQ	r1b2r2/1p3pp1/p1n1p1k1/2q2n2/P4P2/7R/1B2Q1PP/3R3K b - - 4 24	f5h6 h3g3 g6h7 g3g7	2238			
JImRh	8/Bp6/2r1p3/P3P3/1K1Pk3/NP6/8/3r4 b - - 0 67	b7b6 a5b6 d1d4 a3c4 d4d7 b4b5	2192			
nFF8E	r4k1r/ppp2ppp/2nq4/b2nRbB1/2BP4/5N2/P2N1PPP/R2Q2K1 b - - 7 13	d5c3 e5f5 c3d1 f5f7 f8e8 a1d1	2156			
vepA4	4k3/6r1/4p3/2R3p1/4K1P1/8/5P2/8 b - - 0 46	e8e7 c5c7 e7f6 c7g7 f6g7 e4e5 g7f7 e5d6	2224			
9YROo	1nR5/6pk/7p/P7/1r1N4/2p2P1P/6PK/8 w - - 9 41	d4c6 b4c4 c8b8 c3c2 c6e5 c2c1q	2167			
Rop4I	r1b2k2/pp4bQ/6P1/q3pp2/2Pp1p1R/P2P4/1P3KP1/4RB2 w - - 0 28	g2g4 f4g3 f2e2 b7b5	2220			
xH8iq	r2q2k1/pp1bn1pp/4pr2/3pNp1Q/3PnP2/2PB3R/PP4PP/R5K1 b - - 4 19	f6h6 h5f7 g8h8 h3h6 g7h6 d3e4	2203			
aI755	1r1b3r/3b1pk1/4p3/pP1pP2p/P1p3q1/2P2NP1/2BQR1PK/7R w - - 1 37	h1f1 h5h4 g3h4 h8h4	2236			
TIuXa	r2r2k1/p5pp/2nBp3/6NQ/3q4/8/P1P1K1PP/7R b - - 5 24	d4d6 h5h7 g8f8 h7h8 f8e7 h8g7 e7e8 g7f7	2153			
IWebr	br3r1k/2pq1ppp/8/1P2p3/P1NbP3/1Q1p1PP1/6KP/R1B2R2 w - - 3 30	a1a2 f7f5 b3d3 f5e4	2185			
Ovg7Z	r3k1nr/5ppp/n3p3/q1bpPb2/p7/P1P4N/3NQPPP/R1B1KB1R b KQkq - 0 14	a5c3 e2b5 e8e7 c1b2 a6c7 b2c3 c7b5 f1b5	2243			
aaetM	5rk1/pb3pp1/2qbp3/6Bp/6n1/2NP3Q/PPP2PPP/R4RK1 w - - 2 18	f2f3 c6c5 g1h1 c5g5 c3e4 b7e4	2176			
luqMc	8/8/p1k3p1/Ppn1KpP1/2p4P/8/3B4/8 b - - 8 43	c5e4 h4h5 e4g5 h5g6	2219			
mS7pJ	4r1k1/pp4p1/8/6R1/q2P4/2p1P2P/5QPK/8 w - - 0 36	f2g3 a4d7 g5c5 e8c8	2219			
Yv8XC	6rk/6rp/p1p1p3/P1P1Np1q/3PpPb1/R3Q2P/5RPK/8 w - - 0 31	e5c6 g4f3 a3a2 g7g3 f2f3 e4f3	2222			
R0V9k	8/6p1/5pkp/P7/2bp1P2/8/4p1PP/K3R3 w - - 0 47	a5a6 d4d3 a1b2 d3d2	2208			
7A23J	5r1k/p2R1npp/1p6/3Q4/4p2P/P3PqP1/5P2/3R2K1 w - - 0 30	d1d4 f7g5 d4d2 g5h3 g1h2 h3f2 d2f2 f3f2 h2h3 f2f1	2175			
0VqgT	r2q1rk1/2R2pp1/1p2pn1p/1N1p4/1QnP4/P3PN2/5PPP/R5K1 w - - 3 20	f3d2 c4d2 b4d2 a8a5 a3a4 a5b5	2197			
5Sauo	r1bk1r2/pppn2p1/3p2Q1/3N3p/2BbP1nq/7P/PPP2PP1/R1B2RK1 b - - 6 13	f8f2 c1g5 f2f6 g1h1 h4g3 h3g4	2249			
HjLLT	r2q1rk1/1b3ppp/p3p3/3n4/Pp1b4/3B2B1/1PPNQPPP/R2R2K1 w - - 0 16	d3h7 g8h7 e2e4 f7f5 e4d4 f5f4	2182			
Q6NSD	6k1/pb4pp/8/3rN3/1P3PPP/P3Q1K1/q7/2R5 w - - 9 37	c1c5 d5c5 e5f3 c5c8	2238			
HGEUU	6rk/1bqnb2p/pp4P1/2p3PN/P4P1Q/1PNPp2P/5KR1/5R2 w - - 0 28	f2g3 e7g5 h4g5 g8g6	2220			
4Gqjw	k3r3/P1p2ppp/3p4/B2P4/2n5/7R/1PP1r3/RK6 b - - 3 32	a8a7 h3b3 c4b6 a5b6	2220			
B91FM	4r3/p2r2pp/1p2k1n1/6R1/2pP1P2/2P5/PP3B1P/3R2K1 b - - 2 30	g6f4 g5e5 e6f7 e5f5 f7g8 f5f4	2223			
09nvK	3r3k/p2N1R2/1p5p/2p1P1p1/P7/1Pr5/6PK/8 b - - 0 38	h8g8 e5e6 d8d7 e6d7 g8f7 d7d8q	2189			
PTedf	r1bq1r2/pp2p1bk/1n1pP2p/3P1R2/2n1N1Q1/2N5/PP4PP/R1B3K1 b - - 2 18	f8f5 g4f5 h7h8 c1h6	2209			
23LxI	8/7k/3qpR2/p2b2RP/1p1P4/1P4P1/P7/6K1 b - - 0 39	d6b6 g5d5 b6c7 d5e5	2154			
dXT0C	r4rk1/2p2p2/3b2p1/7p/3P2RP/Pp1B1q2/1P1Q1P2/1K4R1 w - - 0 24	d3g6 f7g6 g4g6 g8f7 g6g7 f7e8	2176			
dCIF9	8/2p5/pp6/3P1k1P/P1P1p1p1/4KpP1/8/8 b - - 0 38	f5g5 a4a5 b6a5 c4c5 a5a4 d5d6 c7d6 c5d6	2194			
LZr4h	r4bk1/3nq2p/3p1rp1/pP2N3/2B1P3/QP6/P6P/1KBb1R2 b - - 0 27	g8g7 e5d7	2196			
DicIJ	1b4k1/1p3qp1/pPppp2p/P3p3/2P1P2n/1Q1PNr1P/R4P1K/5R2 w - - 4 25	e3g2 f3h3 h2h3 f7f3 h3h2 f3g2	2157			
iyQTx	8/p7/8/P6k/2P2Kp1/8/8/8 b - - 1 44	h5h4 c4c5 g4g3 f4f3 h4h3 c5c6 g3g2 c6c7 g2g1r c7c8q	2161			
Unphc	r4r2/p3p2k/n1p5/1p1pP1P1/3Q1P1P/1qN5/4N3/5RK1 b - - 0 25	b5b4 d4d3 h7h8 d3g6	2207			
CHkVX	8/6p1/6Kp/pp1k1P2/8/P6P/6P1/8 b - - 0 45	d5e5 g2g4 b5b4 a3b4 a5b4 g6g7 b4b3 f5f6 b3b2 f6f7 b2b1q f7f8q	2193			
mtUh5	3r1rk1/1b5p/p3pq2/1p1pN3/1PpQ1pP1/P1P5/7P/3B1RK1 b - - 1 25	g8h8 f1f4 f6g7 f4f7 f8f7 e5f7	2224			
HG365	rnb2r1k/p1b2pp1/2p4p/4N3/1p1q4/1N1BR3/PP3PPP/R2Q2K1 b - - 1 17	d4h4 e5f7 h8g8 g2g3	2238			
5sXMD	1r2r3/4kp1p/pq1p1p2/1b1P4/4PQ1P/2N3P1/5PB1/3R2K1 b - - 0 26	b6c5 e4e5 f6e5 f4g5 f7f6 g5g7	2171			
dpoZU	r6r/2pq1pk1/p5p1/4PbN1/3P4/P1P2Q2/5P2/R3K2R w KQ - 0 29	h1h7 h8h7 g5h7 a8h8	2173			
W6ozj	r4rk1/p1qb2pp/2p1pn2/1pPp4/3P1N2/3BPp2/PPQ4P/2KR2R1 b - - 1 21	a7a5 d3h7 f6h7 g1g7 g8g7 d1g1	2244			
t6Td3	r1r5/4Q1kp/6p1/1p3q2/5N2/1B4PP/PP3P2/4nK2 b - - 1 26	g7h6 e7h4 h6g7 f4e6 f5e6 b3e6	2176			
Q9QYU	5r2/q4pkp/3p2p1/3Bp3/2Pn2b1/2NPQ1P1/4PP1P/1R4K1 w - - 2 25	f2f3 d4e2 g1f2 a7e3 f2e3 e2c3	2175			
eiPLw	3r2k1/1p4b1/p1n5/2p1pNq1/P3Q2P/2P5/1P4P1/5RK1 b - - 0 32	g5f6 f5g7 f6g7 f1f5	2155			
s4csb	r4rk1/pp2npp1/4b2p/1q2N3/3P2P1/4PQ2/PP4P1/RN3RK1 w - - 3 18	f1f2 f7f6 b1c3 b5a6 f3g3 f6e5	2226			
A0T3A	8/q4pkp/4p1p1/3pP3/2pP3P/1pP1P1Q1/1P4P1/r4RK1 w - - 2 29	g3g5 a1f1 g1f1 a7a1 f1f2 a1b2 f2g3 b2a3	2211			
GP7XP	k1br3r/2p1R3/1p1q1p2/3p3p/Pp1P2p1/1QP5/1P1N1PPP/R5K1 w - - 0 28	a4a5 d6e7 a5b6 a8b8	2201			
lgj2m	r1b1r1k1/pp1n1ppp/3Bpb2/q7/3p3P/3B1N2/PPP1QPP1/1K1R3R b - - 2 13	d7c5 d3h7 g8h7 f3g5	2165			
JoOhC	r3k2N/ppp3pQ/5q1n/4pb2/2B5/4P3/PP4PP/RN4K1 w q - 1 16	h8g6 e8c8 b1c3 f5g6	2162			
OJH88	8/7P/5p2/1kPBpP2/1P2P3/r5P1/1nrNK3/8 b - - 2 52	a3g3 h7h8q g3g2 e2f3	2208			
HgehP	8/7p/8/2p5/p1P1k1PP/PPn1N3/5K2/8 w - - 0 42	b3b4 c5b4 a3b4 e4d3	2162			
28y1e	6k1/pp4r1/8/3pQ3/4p3/q3K3/8/6RR w - - 0 39	e3d4 a3d3 d4c5 d3c4 c5d6 c4c6	2242			
OSMzq	8/8/8/k3p2N/2P2pP1/2K2b2/8/8 w - - 2 58	h5f4 e5f4 g4g5 f3e4	2154			
O5wOi	r4rk1/1p6/1q4p1/3p2P1/3Pp1Qp/pPP4P/Pn6/1K3R1R b - - 0 27	a8c8 f1f6 f8f6 g5f6 b6f6 g4c8	2173			
ImjjQ	4r1k1/ppp2ppp/1b6/8/4N1P1/PB3Q2/1PP1K2q/R7 w - - 2 22	e2d1 e8d8 d1e1 h2g1	2181			
g7BPD	r2r1bk1/1p5p/p1p2p2/4nP2/1P2p2P/P1Q1P3/1B1P1Nq1/3RKR2 w - - 0 25	c3c2 e5d3 f2d3 e4d3 c2c4 d8d5	2211			
Yb234	3b2k1/1p2np2/2p3p1/6Kp/P3PP1P/3BB3/2P2P2/8 w - - 2 35	e3d4 e7d5 g5h6 d5f4	2232			
doTsy	2r5/pp2p1kp/3p1p1q/5Pp1/3pP1P1/1P1P2Qb/P2R1K2/RNrB4 b - - 6 28	c1d1 d2d1 c8c2 b1d2	2231			
pcueE	3q1rk1/4b2p/2n2R1Q/3p4/3P4/rpP2NNP/5PP1/1B3bK1 b - - 0 25	f8f6 h6h7 g8f8 h7h8 f8f7 f3g5	2220			
eTXr8	r2qr1k1/1b2npp1/2pp1n1p/pp1PpN2/1P2P3/P1NBP3/2P3PP/R2Q1RK1 b - - 3 15	c6d5 f5h6 g7h6 f1f6	2176			
joeqC	4r2k/5q1p/1r2pp1P/p2p2p1/Q2P4/2P1RRP1/P4P1K/8 b - - 4 36	f7g6 f3f6 g6h5 h2g2 b6b1 a4e8 h5e8 f6e6 e8g8 e6e8	2179			
o366A	r4rk1/ppp3p1/7p/q1Pp1p2/b2P4/4P3/2B1QPPP/R1RK4 b - - 7 25	a4c2 d1c2 a5b4 c1b1 b4c4 e2c4	2231			
ElgVh	r3k2r/1p2b1pp/pq2Nnp1/3p4/1n1P1BP1/2P4P/PPQN1P2/R3K2R w KQkq - 1 15	e6c7 b6c7 c2a4 c7c6 a4c6 b4c6	2165			
FCXiK	3r1rk1/1pp1qppp/pn1b4/8/3Q4/1PN1B3/1PP2PPP/3RR1K1 w - - 1 17	e3h6 e7e1 d1e1 d6h2 g1h2 d8d4	2165			
aOv0j	2krr3/ppp2ppp/2p2n2/1q6/4P1b1/2PPQ1P1/PP3PBP/R2NK2R w KQ - 5 15	f2f3 d8d3 e3f2 g4f3	2170			
ospbH	r1b2k1N/pp4pp/1qnp4/4p3/2B5/2P2KnP/PP3bP1/RNBQ3R b - - 2 13	g3h1 d1d5 c6d4 c3d4	2241			
Pdu3g	4k2r/6pp/2bBp3/1p1nPp2/2pP4/2q5/Q3BPPP/3R2K1 b k - 1 26	e8f7 e2h5 g7g6 a2a7 f7g8 h5f3	2200			
YyhE2	3rk2r/2q1bpp1/ppb1p2p/2p1P3/1nP1nP2/PPN1BN2/1Q2B1PP/R4RK1 b k - 0 18	b4d3 b2c2 d3f4 e3f4 e4c3 c2c3	2154			
PQ8dt	3rrbk1/2p2ppp/3p4/4p1nq/1P2P1n1/P2P1NP1/1BPNQP1P/R4R1K w - - 9 22	f1g1 g4h2 f3g5 h5e2	2210			
epuXI	r4rk1/3R1p1p/p5p1/1p3q2/2pQ4/6PP/PP4P1/5RK1 b - - 0 28	f5c2 d4d5 c2f5 f1f5	2160			
esWLz	1k1r2r1/ppp2p2/4ppbb/Q6p/3PPq2/2N2P2/PP1N2PP/1K1R2R1 b - - 3 19	d8d4 c3b5 d4d2 a5a7 b8c8 a7a8 c8d7 a8g8	2160			
yUhcV	7k/4bBpp/3q4/8/Q2pP3/3P4/1rr3PP/R4RK1 w - - 0 24	a4c2 b2c2 a1a8 e7d8	2166			
iU1FY	r1b1k2N/ppppq1pp/1b6/3Pp3/3n4/8/PPPP2PP/RNBQ1K1R w q - 1 10	c2c3 e7f6 f1e1 f6h4	2156			
Q1pzI	r1b2rk1/2p3pp/1p1p2q1/pP1Pp3/P1P1pn2/5N2/5P1P/R2QRBNK w - - 0 20	f3h4 g6g5 h4g2 f4g2 f1g2 f8f2	2164			
l9Yqi	8/1p2kpp1/p2qp1Pp/5P1P/4Q3/P7/1PP5/2K5 b - - 1 29	d6c6 f5f6 g7f6 e4c6 b7c6 g6g7	2173			
MtNOL	r7/7Q/pp1pk2R/2p1p1P1/5q2/1P1P4/1P2K1b1/8 b - - 7 33	e6d5 h7b7 d5d4 h6d6 g2d5 b7d5	2235			
wIL9Z	r5k1/5p1p/p3r2p/1p2N1b1/8/P6P/1P3PP1/3RR1K1 w - - 0 26	d1d7 a8e8 g2g3 e6e5 e1e5 e8e5	2155			
ztYEa	r1bqkb1r/pp3ppp/1n2p3/4N3/3n4/1B2B3/PP3PPP/RN1Q1RK1 b kq - 1 11	d4b3 d1d8 e8d8 a2b3 d8e8 e3b6	2157			
JZeFU	4rr1k/4Np2/b1B3pp/p7/8/1Pbp4/P5PP/3RR1K1 w - - 4 37	c6e8 c3e1 d1e1 d3d2 e1d1 f8e8	2164			
54qHJ	1rr3k1/2b2q2/4p2B/2PpP3/p2P2Q1/P5RP/3n2P1/6K1 b - - 1 35	g8h7 h6d2 c7d8 d2g5	2170			
QE5dG	rnb1k2r/pp1p1ppp/1q2p3/2b1n3/3N4/2N1B3/PPP2PPP/R2QKB1R b KQkq - 3 8	b6b2 d4b5 c5e3 a1b1 b2c3 b5c3	2228			
0E1i4	2rr2k1/1pqbnpp1/p6p/3Pp2n/8/P2B1N1P/1PPQ1PP1/R3R1K1 b - - 0 19	h5f4 d5d6 c7d6 d3h7 g8h7 d2d6	2172			
18Jlu	3r1rk1/4pp1p/1q4p1/p3P3/2p1N1n1/2Q5/PPP3PP/4RR1K w - - 1 23	c3c4 g4e3 e1e3 b6e3	2207			
FoRcH	r2q1rk1/1p2bppp/p2p1n2/n2Pp1B1/8/3B1N1P/PP2QPP1/2RR2K1 b - - 2 15	f6d5 e2e4 g7g6 e4d5 e7g5 f3g5 d8g5 d5a5	2191			
a5TiF	2Q5/4kp2/3p2r1/1pN1b2p/4q1pP/P1P3P1/1P6/2KR4 b - - 2 31	d6c5 c8d8 e7e6 d8d7 e6f6 d1f1 e4f3 f1f3	2180			
4PLLg	3r3k/4R2p/p5p1/1p6/5PP1/2P2K1q/PP2Q3/8 w - - 1 41	f3e4 h3h1 e4e3 d8d1	2236			
m51tf	2r3k1/1p1r1ppp/pB6/2N1pP2/4P1nq/8/PP2Q3/R4RK1 b - - 0 23	c8c5 b6c5 d7d3 f1f3 d3f3 e2f3	2189			
Onwzn	r1b2r2/pp2b1kp/2pq1n2/6N1/2PP2p1/4Q1P1/PP2P1BP/R4RK1 b - - 2 21	c8d7 c4c5 f6d5 g2d5 d6d5 e3e7	2212			
wDkVW	8/6p1/3k4/pp5p/2pK3P/2P3P1/PP6/8 b - - 0 35	g7g6 a2a4 d6c6 a4b5 c6b5 d4d5	2217			
34VGE	r7/2pb3p/1p1k1pp1/3Pp3/4P3/rPBBbP2/2R3PP/1R1K4 b - - 17 32	b6b5 c3b4 c7c5 d5c6	2240			
TH5Cu	5rk1/pb4rp/3RP1p1/1p4Q1/2q2p1R/2N5/PP4PP/6K1 w - - 1 28	d6d7 g7d7 e6d7 c4d4	2167			
cLKLP	4r1rk/5R1p/p2p2n1/1p1P4/3q4/P4R1P/BP2Q1P1/7K w - - 2 31	e2f2 d4d1 f2g1 d1g1 h1g1 g6e5	2239			
aoL6O	k4r2/p2r4/1p3qp1/R2p3p/8/3PQ3/PP3PPP/4R1K1 w - - 0 27	a5b5 d7e7 e3d2 f6f4	2159			
x4Wtr	8/2r5/7p/4kP1K/4B1P1/3P4/8/8 b - - 12 55	c7h7 h5g6 h7d7 g6h6	2173			
EBb69	6k1/5pp1/P1bb1r2/3p3p/1p1P2rq/1P1QP1P1/R6P/2B1RNK1 w - - 3 31	a6a7 d6g3 f1g3 g4g3 h2g3 h4g3 a2g2 g3e1	2233			
PwpGt	3q2k1/5rb1/p2P4/2P2p2/2Q2pp1/8/P3R3/6K1 b - - 0 41	a6a5 e2e7 d8f8 c5c6	2209			
wFBPf	4r3/q2b4/p2P4/Pp1RpkBp/5P2/2P5/1P5P/6RK b - - 0 43	e8g8 d5e5 f5g6 f4f5 d7f5 g5e3 g6f6 e5f5	2211			
uovbS	3rr2k/3q2b1/b1p3pp/p4p2/1p1P4/2PN1P2/PPQN2PP/4RRK1 w - - 0 30	d3c5 g7d4 c3d4 d7d4 g1h1 a6f1	2177			
y7J3D	r6k/1pp1R2p/3p4/3q2p1/1P1b1pB1/2QP3P/5PP1/6K1 w - - 2 28	c3c7 d4f2 g1f2 d5d4	2188			
tsJpg	8/8/p3k2R/3r3p/5p2/2Bb1P1P/4pK2/8 b - - 3 41	e6f5 h3h4 e2e1q f2e1	2183			
n4x7Y	2kr1b1r/pp3p1p/2p2p2/4q3/8/3B1Q1P/PPP2PP1/R3K2R w KQ - 0 16	f3e4 e5e4 d3e4 d8e8 f2f3 f6f5	2243			
rmlyJ	r3qrk1/5pp1/pp1p1n1p/2bP4/2P1p1b1/2N3QN/PP3PPP/R1B1R1K1 w - - 0 18	c3e4 f6e4 g3g4 e4f2	2206			
ahJZL	r7/p3B3/1p4k1/2pP4/6nR/8/PPP1pr2/2K1R3 b - - 1 35	f2f1 h4g4 g6f7 e7h4 f1e1 h4e1	2184			
nXAXK	4r1k1/Q3Rb2/6pp/1P3p2/5P2/2q1p3/P5PP/5BK1 w - - 2 37	e7f7 e3e2 f1e2 e8e2 f7g7 c3g7	2155			
T4gzT	3q1r1k/1p4p1/p2p2p1/3B4/3QR3/7P/PPr2PP1/6K1 b - - 2 25	g6g5 d4d1 g7g6 d1c2	2178			
XB3gl	2k3r1/pppq1p2/2p2p2/2b4p/4B3/3P3b/PPPQ1PP1/R1B2RK1 w - - 1 17	g1h1 h3g2 e4g2 d7g4	2222			
VbJuK	r6k/1pp3bB/3p4/p2P4/2Pp4/3Q1rP1/PP3q1P/R3R2K w - - 5 24	d3g6 f3f6 e1f1 f6g6 f1f2 h8h7	2229			
2V4hP	8/8/3b4/2P2k1p/3Kp2P/4B3/8/8 b - - 0 47	d6c5 d4c5 f5g4 e3f2 e4e3 f2e1	2224			
YqmhR	r1b2k2/1ppp1P2/p3rRpp/4P3/7B/8/n1P3PP/5RK1 b - - 4 22	d7d6 f6g6 e6g6 h4e7 f8e7 f7f8q	2233			
Nat83	5rrk/pp3R2/2p1P3/2n2bb1/8/P1N3P1/BPP1R2P/7K b - - 0 27	f8f7 e6f7 g8f8 e2e5	2225			
4hgbl	R1r3k1/6pp/5p2/1p1P4/3N1b2/7P/1q2rPP1/Q5K1 w - - 0 31	a8c8 g8f7 a1d1 b2d4 d1e2 d4a1 e2f1 f4h2 g1h2 a1f1	2248			
1h7do	8/ppp5/5k2/P7/1PP4p/3KR1rP/8/8 w - - 1 43	e3g3 h4g3 d3e2 f6g5 e2f3 g5h4 f3g2 c7c6 a5a6 b7b6 c4c5 b6b5 g2g1 h4h3	2184			
GSe9R	r1b2rk1/ppp2ppp/2n5/6B1/3P2n1/P1PB4/2QKNq2/R5R1 b - - 1 14	f8e8 a1f1 c6d4 c3d4 e8e2 d3e2	2232			
Q2yQS	8/3R2kp/pp3q2/6p1/2P2p2/1P2rQ1P/P5PK/8 b - - 3 38	g7g6 f3d5 e3e7 d7d6	2182			
srFBr	r4rk1/pb2bpp1/1pn1p2p/3q4/3P4/P2B1NB1/1P3PPP/R2QR1K1 b - - 2 15	c6d4 d3e4 d4f3 d1f3 d5e4 e1e4	2163			
CroMG	3r2k1/1b3ppp/p3p3/1p1q2N1/5n2/1P5P/PB2Q1P1/1BR3K1 w - - 0 26	e2e4 d5e4 b1e4 b7e4 g5e4 f4e2 g1f2 e2c1	2238			
JJ7Zh	r2q1rk1/1b1n1ppp/p2b1n2/2pp2N1/8/BPNBP3/P1Q2PPP/R4RK1 b - - 5 14	d6h2 g1h2 f6g4 h2g3	2211			
NKUhf	2k1r3/Qpp1b2p/8/3P4/2N3p1/1PP5/P1K2Rq1/8 b - - 1 32	g2d5 f2d2 d5e4 c2b2 e7d6 d2d6 c7d6 c4d6	2151			
NllBc	3rk2r/pp1n1pp1/1qp1p1n1/4PbPp/2RP4/1N3N2/PP1QBPP1/5RK1 b k - 2 15	d7e5 f3e5 g6e5 c4b4 b6c7 d2f4	2236			
elOCF	5r2/3b1k2/p1p1p3/1pb1P3/3nB1N1/P4P2/1P4P1/R4RK1 w - - 1 29	g4f2 d4e2 g1h2 c5f2	2216			
LLmpM	8/p7/1r6/k1Qnq3/P2p4/2p5/6PP/5RK1 b - - 19 45	a5a4 c5c4 a4a3 f1a1 a3b2 c4a2	2157			
k8j25	2r3k1/p4rpp/2q2p2/4p3/1P2p3/P1P1Q3/5PP1/3R1RK1 b - - 1 31	c6c3 d1c1 c3c7 c1c7	2245			
hCcRz	4rrk1/R4p2/1p2bBp1/1Pb5/2Pp4/3B2Pq/2Q2P1P/5RK1 w - - 5 27	d3g6 h3f1 g1f1 e6h3 f1g1 e8e1	2206			
